set,frame,closed_by_labeler,aspect,centre_off,min_conf,opening_px
0_first5minvedio/training-data/labels/batch04,img003671.png,False,0.9056715965270996,0.020469673639970223,0.8569586277008057,315.2434997558594
0_first5minvedio/training-data/labels/batch04,img003749.png,False,0.8820921778678894,0.035495402935194466,0.8512270450592041,294.9921875
0_first5minvedio/training-data/labels/batch04,img004302.png,False,0.8805112242698669,0.024257227654085972,0.7823217511177063,309.5875549316406
0_first5minvedio/training-data/labels/batch04,img004566.png,False,0.8979348540306091,0.03063054112861373,0.8349449634552002,292.222412109375
0_first5minvedio/training-data/labels/batch04,img006062.png,False,0.8536719083786011,0.04327131459796642,0.8458297252655029,282.2408447265625
0_first5minvedio/training-data/labels/batch04,img006623.png,False,0.9055958986282349,0.03492268320936226,0.8012707233428955,312.7805480957031
0_first5minvedio/training-data/labels/batch04,img007052.png,False,0.850433349609375,0.05523114071704823,0.8814387321472168,295.28106689453125
0_first5minvedio/training-data/labels/batch04,img007959.png,False,0.8696908950805664,0.02461867960480861,0.8698214888572693,283.429443359375
0_first5minvedio/training-data/labels/batch04,img008750.png,False,0.8469505906105042,0.043040554516076475,0.8856673240661621,293.7843933105469
0_first5minvedio/training-data/labels/batch04,img009989.png,False,0.8838851451873779,0.03830661294298797,0.9317559003829956,291.277587890625
0_first5minvedio/training-data/labels/batch04,img010074.png,False,0.8823302388191223,0.020729341750676738,0.8105382919311523,293.0405578613281
0_first5minvedio/training-data/labels/batch04,img010524.png,False,0.8919833898544312,0.0367248072198907,0.8581014275550842,287.6467590332031
0_first5minvedio/training-data/labels/batch05,img000033.png,False,0.9676523208618164,0.027628209306483176,0.87105792760849,312.3283996582031
0_first5minvedio/training-data/labels/batch05,img001507.png,False,0.8821706771850586,0.04656176866311848,0.812210202217102,289.7445983886719
0_first5minvedio/training-data/labels/batch05,img001574.png,False,0.9095633029937744,0.05737479045388983,0.8879439830780029,289.26171875
0_first5minvedio/training-data/labels/batch05,img002024.png,False,0.8585309386253357,0.04286084207536795,0.9242550730705261,281.376953125
0_first5minvedio/training-data/labels/batch05,img002317.png,False,0.9127839207649231,0.013924081678378239,0.8867430686950684,295.6248779296875
0_first5minvedio/training-data/labels/batch05,img002452.png,False,0.9208859801292419,0.040414072949451776,0.7070968151092529,272.55499267578125
0_first5minvedio/training-data/labels/batch05,img003267.png,False,0.8595139980316162,0.02672781996435888,0.914357602596283,282.3786926269531
0_first5minvedio/training-data/labels/batch05,img003839.png,False,0.8734146356582642,0.03745446792886837,0.9076747298240662,303.9643859863281
0_first5minvedio/training-data/labels/batch05,img004374.png,False,0.9394460916519165,0.020230186114506235,0.8012269139289856,313.643310546875
0_first5minvedio/training-data/labels/batch05,img004497.png,False,0.8190388083457947,0.05379316886072635,0.7447023987770081,253.45826721191406
0_first5minvedio/training-data/labels/batch05,img005710.png,False,0.8173691034317017,0.03170041331598936,0.722444474697113,261.8324279785156
0_first5minvedio/training-data/labels/batch05,img006986.png,False,0.8372530937194824,0.04529804634604743,0.6036360859870911,265.437744140625
0_first5minvedio/training-data/labels/batch05,img007121.png,False,0.8367270827293396,0.06336710777704342,0.8012157082557678,286.3217468261719
0_first5minvedio/training-data/labels/batch05,img007574.png,False,0.8559631705284119,0.03747857821469229,0.8267416954040527,283.9766540527344
0_first5minvedio/training-data/labels/batch05,img008349.png,False,0.9000594019889832,0.03261785767678427,0.7936320900917053,299.4718322753906
0_first5minvedio/training-data/labels/batch05,img008419.png,False,0.8450034856796265,0.019461517301201336,0.8753944039344788,275.0408935546875
0_first5minvedio/training-data/labels/batch05,img008642.png,False,0.8414433598518372,0.0412110954096831,0.8264650702476501,284.7078552246094
0_first5minvedio/training-data/labels/batch05,img009423.png,False,0.9688853621482849,0.01688823066092714,0.7337018847465515,320.2077941894531
0_first5minvedio/training-data/labels/batch05,img009527.png,False,0.9018619060516357,0.04336147433803475,0.8608714938163757,317.92596435546875
0_first5minvedio/training-data/labels/batch05,img010227.png,False,0.8722387552261353,0.0384238847293746,0.7812513709068298,282.4627685546875
0_first5minvedio/training-data/labels/test50,img014414.png,False,0.8933700674422156,0.0,0.7213605642318726,260.20318603515625
0_first5minvedio/training-data/labels/test50,img014487.png,False,0.9867218176760674,0.0,0.8272737264633179,260.1805725097656
0_first5minvedio/training-data/labels/test50,img014560.png,False,0.9984628922260439,0.0,0.7469919919967651,270.5716857910156
0_first5minvedio/training-data/labels/test50,img014634.png,False,1.007812104708158,0.0,0.7361127138137817,266.3519592285156
0_first5minvedio/training-data/labels/test50,img014707.png,False,0.9929911603106922,0.0,0.6943570375442505,263.4293518066406
0_first5minvedio/training-data/labels/test50,img014781.png,False,0.9382062671373144,0.0,0.8274084329605103,268.71044921875
0_first5minvedio/training-data/labels/test50,img014854.png,False,0.9264414745293141,0.0,0.7454609870910645,264.4372863769531
0_first5minvedio/training-data/labels/test50,img014928.png,False,0.9467096377762688,0.0,0.7281560897827148,269.0063171386719
0_first5minvedio/training-data/labels/test50,img015001.png,False,0.93506225592891,0.0,0.7482472658157349,268.8844299316406
0_first5minvedio/training-data/labels/test50,img015075.png,False,0.9084553564442112,0.0,0.9044498205184937,278.6242980957031
0_first5minvedio/training-data/labels/test50,img015148.png,False,0.9218862987894914,0.0,0.7218649983406067,286.1539306640625
0_first5minvedio/training-data/labels/test50,img015221.png,False,0.9628996816034842,0.0,0.6898419857025146,289.3905029296875
0_first5minvedio/training-data/labels/test50,img015295.png,False,0.9751877445002468,0.0,0.5092585682868958,287.0595397949219
0_first5minvedio/training-data/labels/test50,img015368.png,False,1.0415117765118584,0.0,0.5615167617797852,290.0618896484375
0_first5minvedio/training-data/labels/test50,img015442.png,False,0.9706867785417888,0.0,0.7372220158576965,283.1729736328125
0_first5minvedio/training-data/labels/test50,img015515.png,False,0.9594452232408692,0.0,0.5693380832672119,284.75579833984375
0_first5minvedio/training-data/labels/test50,img015589.png,False,0.9313592994054355,0.0,0.8456138372421265,265.0509948730469
0_first5minvedio/training-data/labels/test50,img015662.png,False,0.9317957151501305,0.0,0.8278398513793945,269.8036804199219
0_first5minvedio/training-data/labels/test50,img015736.png,True,0.916723756237371,0.0,0.7756127119064331,267.1352844238281
0_first5minvedio/training-data/labels/test50,img015809.png,False,0.9330232647501671,0.0,0.7352264523506165,268.2157287597656
0_first5minvedio/training-data/labels/test50,img015882.png,False,0.9174471504157552,0.0,0.754916787147522,260.1385192871094
0_first5minvedio/training-data/labels/test50,img015956.png,False,0.9281555937785568,0.0,0.75407874584198,276.998046875
0_first5minvedio/training-data/labels/test50,img016029.png,False,0.9159808554433634,0.0,0.7689782977104187,264.6654357910156
0_first5minvedio/training-data/labels/test50,img016103.png,False,0.9387591779114978,0.0,0.8183032870292664,267.8466796875
0_first5minvedio/training-data/labels/test50,img016176.png,False,0.9461880898823307,0.0,0.8533192873001099,268.107666015625
0_first5minvedio/training-data/labels/test50,img016250.png,False,0.9661614901058857,0.0,0.7845105528831482,245.888427734375
0_first5minvedio/training-data/labels/test50,img016323.png,False,0.8977317473850384,0.0,0.8312402963638306,232.88755798339844
0_first5minvedio/training-data/labels/test50,img016397.png,False,0.9243378286055793,0.0,0.7517547011375427,264.6873474121094
0_first5minvedio/training-data/labels/test50,img016470.png,False,0.9032507530478743,0.0,0.7645086050033569,237.53082275390625
0_first5minvedio/training-data/labels/test50,img016544.png,False,0.8976232110240369,0.0,0.7157955169677734,248.8015899658203
0_first5minvedio/training-data/labels/test50,img016617.png,False,0.926976325642956,0.0,0.6739910840988159,248.7013702392578
0_first5minvedio/training-data/labels/test50,img016690.png,False,0.9083804304765619,0.0,0.8410723209381104,256.31817626953125
0_first5minvedio/training-data/labels/test50,img016764.png,False,0.9043654816328301,0.0,0.822981595993042,257.1529541015625
0_first5minvedio/training-data/labels/test50,img016837.png,False,0.9291124138721263,0.0,0.8903917074203491,258.62158203125
0_first5minvedio/training-data/labels/test50,img016911.png,False,0.846023008973799,0.0,0.7810500264167786,246.53302001953125
0_first5minvedio/training-data/labels/test50,img016984.png,False,0.8876613068311,0.0,0.7342203855514526,250.9121856689453
0_first5minvedio/training-data/labels/test50,img017058.png,False,0.8915666528130317,0.0,0.7657172679901123,257.3597412109375
0_first5minvedio/training-data/labels/test50,img017131.png,False,0.9073294497343525,0.0,0.7507925033569336,256.8779296875
0_first5minvedio/training-data/labels/test50,img017205.png,False,0.850673132036524,0.0,0.6053060293197632,218.61251831054688
0_first5minvedio/training-data/labels/test50,img017278.png,False,0.896723784169505,0.0,0.8978865146636963,244.50775146484375
0_first5minvedio/training-data/labels/test50,img017351.png,False,0.9332197626493675,0.0,0.8501641750335693,251.77613830566406
0_first5minvedio/training-data/labels/test50,img017425.png,False,0.9185286362202287,0.0,0.7978904247283936,255.1128692626953
0_first5minvedio/training-data/labels/test50,img017498.png,False,0.8522305199894813,0.0,0.7701156139373779,234.57484436035156
0_first5minvedio/training-data/labels/test50,img017572.png,False,0.9119018947368421,0.0,0.7922174334526062,248.0675048828125
0_first5minvedio/training-data/labels/test50,img017645.png,False,0.9027680648097408,0.0,0.8171777129173279,241.1325225830078
0_first5minvedio/training-data/labels/test50,img017719.png,False,0.9192941325930467,0.0,0.7590099573135376,242.32945251464844
0_first5minvedio/training-data/labels/test50,img017792.png,False,0.9465786206350565,0.0,0.7559230327606201,251.05589294433594
0_first5minvedio/training-data/labels/test50,img017866.png,False,0.9446064495609776,0.0,0.8164168000221252,250.53012084960938
0_first5minvedio/training-data/labels/test50,img017939.png,False,0.9311646241565964,0.0,0.8771932125091553,249.72613525390625
0_first5minvedio/training-data/labels/test50,img018013.png,False,0.9200605066594076,0.0,0.798909068107605,249.5264129638672
0_first5minvedio/training-data/labels/val20,img010694.png,False,0.9687827204324145,0.0,0.7495098114013672,261.41217041015625
0_first5minvedio/training-data/labels/val20,img010883.png,False,0.9465967863103387,0.0,0.8405395150184631,258.2398681640625
0_first5minvedio/training-data/labels/val20,img011072.png,False,0.9075341146179476,0.0,0.8218762874603271,271.23895263671875
0_first5minvedio/training-data/labels/val20,img011262.png,False,0.9155217801590794,0.0,0.7760140895843506,269.1716003417969
0_first5minvedio/training-data/labels/val20,img011451.png,False,0.9012752347774525,0.0,0.7048708200454712,264.2338562011719
0_first5minvedio/training-data/labels/val20,img011641.png,False,0.8962374300803034,0.0,0.8948112726211548,244.3979949951172
0_first5minvedio/training-data/labels/val20,img011830.png,False,0.876342180224783,0.0,0.8453878164291382,240.02684020996094
0_first5minvedio/training-data/labels/val20,img012019.png,False,0.9317134212564748,0.0,0.8336795568466187,253.2910614013672
0_first5minvedio/training-data/labels/val20,img012209.png,False,0.9164039272831411,0.0,0.6830430626869202,253.3411865234375
0_first5minvedio/training-data/labels/val20,img012398.png,False,0.9558690822343672,0.0,0.7500737309455872,256.6876220703125
0_first5minvedio/training-data/labels/val20,img012588.png,False,0.9365251782906552,0.0,0.7130866050720215,257.5311279296875
0_first5minvedio/training-data/labels/val20,img012777.png,False,0.9237383977602373,0.0,0.8766637444496155,254.52728271484375
0_first5minvedio/training-data/labels/val20,img012967.png,False,0.9244358950971638,0.0,0.8865237236022949,255.86581420898438
0_first5minvedio/training-data/labels/val20,img013156.png,False,0.9222798297088711,0.0,0.7886132597923279,258.58343505859375
0_first5minvedio/training-data/labels/val20,img013345.png,False,0.9165114211635851,0.0,0.7987266778945923,257.5104064941406
0_first5minvedio/training-data/labels/val20,img013535.png,False,0.9202640489485565,0.0,0.8424606919288635,261.8146667480469
0_first5minvedio/training-data/labels/val20,img013724.png,False,0.9075639328130438,0.0,0.7597000598907471,263.1310729980469
0_first5minvedio/training-data/labels/val20,img013914.png,False,0.9191427915583836,0.0,0.7767004370689392,258.2195739746094
0_first5minvedio/training-data/labels/val20,img014103.png,False,0.8843950501123983,0.0,0.717225193977356,260.9398498535156
0_first5minvedio/training-data/labels/val20,img014293.png,False,0.8975277006517068,0.0,0.8902939558029175,261.5805358886719
1_20251031_Pluto_spont_1/training-data/labels/batch01,img003555.png,False,0.6108063459396362,6.338147714725349,0.28226321935653687,375.1028747558594
1_20251031_Pluto_spont_1/training-data/labels/batch01,img004835.png,False,5.200501441955566,8.803317910519107,0.27621346712112427,650.2448120117188
1_20251031_Pluto_spont_1/training-data/labels/batch01,img005160.png,False,7.989602565765381,30.69763866007688,0.21035969257354736,643.4991455078125
1_20251031_Pluto_spont_1/training-data/labels/batch01,img009900.png,False,3.996490240097046,1.1371829005586094,0.21006552875041962,631.7816772460938
1_20251031_Pluto_spont_1/training-data/labels/batch01,img015750.png,False,0.2708301544189453,3.7172139264446917,0.3653964102268219,362.23309326171875
1_20251031_Pluto_spont_1/training-data/labels/batch01,img016180.png,False,0.3615315556526184,3.573948465166675,0.36643049120903015,364.8963317871094
1_20251031_Pluto_spont_1/training-data/labels/batch01,img020220.png,False,0.4509705901145935,0.3403020510044132,0.4129372537136078,258.0041198730469
1_20251031_Pluto_spont_1/training-data/labels/batch01,img020855.png,False,0.47547098994255066,0.5416727651158294,0.429030179977417,284.81866455078125
1_20251031_Pluto_spont_1/training-data/labels/batch01,img023390.png,False,6.076287269592285,37.208903419306466,0.19390875101089478,628.287109375
1_20251031_Pluto_spont_1/training-data/labels/batch01,img025805.png,True,0.19471506774425507,0.9187305069456972,0.3793047368526459,367.8409118652344
1_20251031_Pluto_spont_1/training-data/labels/batch01,img026550.png,False,1.0612139701843262,2.165285601973296,0.3507373631000519,279.9437255859375
1_20251031_Pluto_spont_1/training-data/labels/batch01,img027855.png,False,1.441171646118164,1.9299711410365123,0.3868180811405182,375.3038024902344
1_20251031_Pluto_spont_1/training-data/labels/batch01,img034180.png,False,0.437314510345459,3.1972876152895915,0.3554990887641907,372.2592468261719
1_20251031_Pluto_spont_1/training-data/labels/batch01,img034910.png,False,0.04549204558134079,0.8102243991978046,0.19007661938667297,645.3225708007812
1_20251031_Pluto_spont_1/training-data/labels/batch01,img043245.png,False,7.715993404388428,14.432781283593094,0.29398882389068604,390.80096435546875
1_20251031_Pluto_spont_1/training-data/labels/batch01,img046865.png,False,0.1781652718782425,0.6169093436263792,0.47385790944099426,338.56182861328125
1_20251031_Pluto_spont_1/training-data/labels/batch01,img051670.png,True,1.0592424869537354,1.320333018593136,0.17945155501365662,382.1123962402344
1_20251031_Pluto_spont_1/training-data/labels/batch01,img051855.png,True,0.2878247797489166,4.494135533989395,0.23126566410064697,821.53173828125
1_20251031_Pluto_spont_1/training-data/labels/batch01,img053625.png,False,0.36433547735214233,3.2236155221438247,0.24614541232585907,375.47442626953125
1_20251031_Pluto_spont_1/training-data/labels/batch01,img055440.png,False,0.11949644237756729,1.0186160557008241,0.2811904549598694,376.6216735839844
1_20251031_Pluto_spont_1/training-data/labels/batch02,img002095.png,False,1.0185075998306274,0.08988117307218171,0.5723437070846558,230.47451782226562
1_20251031_Pluto_spont_1/training-data/labels/batch02,img002622.png,False,1.0633959770202637,0.08580722330041343,0.5685625672340393,189.1686248779297
1_20251031_Pluto_spont_1/training-data/labels/batch02,img006517.png,False,0.8340074419975281,0.04754410603833099,0.4484714865684509,211.60301208496094
1_20251031_Pluto_spont_1/training-data/labels/batch02,img010755.png,False,0.9053463935852051,0.10723403984867626,0.6634213924407959,210.99790954589844
1_20251031_Pluto_spont_1/training-data/labels/batch02,img015379.png,False,0.767572283744812,0.019144127374919134,0.5004928112030029,173.3345947265625
1_20251031_Pluto_spont_1/training-data/labels/batch02,img015499.png,False,0.7865772843360901,0.011227355288352527,0.691735029220581,173.01385498046875
1_20251031_Pluto_spont_1/training-data/labels/batch02,img020518.png,False,0.8997859358787537,0.028790889152184265,0.3787800967693329,267.1313171386719
1_20251031_Pluto_spont_1/training-data/labels/batch02,img022433.png,False,0.9965083599090576,0.10575102690668906,0.4560941457748413,247.01406860351562
1_20251031_Pluto_spont_1/training-data/labels/batch02,img023938.png,False,0.2230604887008667,0.4536834228433795,0.42330971360206604,114.65058135986328
1_20251031_Pluto_spont_1/training-data/labels/batch02,img024026.png,False,0.29925835132598877,0.40199636212799233,0.34095245599746704,154.63282775878906
1_20251031_Pluto_spont_1/training-data/labels/batch02,img025990.png,False,1.0219722986221313,0.16953256154183513,0.3818068504333496,183.82681274414062
1_20251031_Pluto_spont_1/training-data/labels/batch02,img026193.png,False,0.8983361124992371,0.12253318207286834,0.506776750087738,181.56446838378906
1_20251031_Pluto_spont_1/training-data/labels/batch02,img032527.png,False,0.9357497692108154,0.12513455682736194,0.44062915444374084,184.4765625
1_20251031_Pluto_spont_1/training-data/labels/batch02,img033961.png,False,0.8195309638977051,0.010916994907711421,0.5368967056274414,190.47000122070312
1_20251031_Pluto_spont_1/training-data/labels/batch02,img043007.png,False,0.9069597125053406,0.11516988834193781,0.30511903762817383,181.67440795898438
1_20251031_Pluto_spont_1/training-data/labels/batch02,img045093.png,False,0.6469985246658325,0.07105093717272565,0.39883553981781006,156.00267028808594
1_20251031_Pluto_spont_1/training-data/labels/batch02,img046063.png,False,0.8485000729560852,0.049304494523856664,0.6382516026496887,255.6935272216797
1_20251031_Pluto_spont_1/training-data/labels/batch02,img052505.png,False,0.7577528953552246,0.047765803037877246,0.6042911410331726,170.998291015625
1_20251031_Pluto_spont_1/training-data/labels/batch02,img052956.png,False,0.6747469305992126,0.06805467992694608,0.5040143132209778,149.32147216796875
1_20251031_Pluto_spont_1/training-data/labels/batch02,img054124.png,False,0.7275495529174805,0.04692276610663007,0.6978630423545837,170.9312286376953
1_20251031_Pluto_spont_1/training-data/labels/batch03,img000945.png,False,0.9161702394485474,0.13775887628625227,0.5579149127006531,194.18911743164062
1_20251031_Pluto_spont_1/training-data/labels/batch03,img001207.png,False,0.9126483201980591,0.12409563222739849,0.483234703540802,199.09046936035156
1_20251031_Pluto_spont_1/training-data/labels/batch03,img001859.png,True,1.0328309535980225,0.08650473971659842,0.24460957944393158,235.8684844970703
1_20251031_Pluto_spont_1/training-data/labels/batch03,img005355.png,False,0.8912668824195862,0.09002180621862008,0.754656970500946,213.67527770996094
1_20251031_Pluto_spont_1/training-data/labels/batch03,img006196.png,False,0.8468726277351379,0.12149553263481531,0.2923525869846344,245.22056579589844
1_20251031_Pluto_spont_1/training-data/labels/batch03,img006345.png,False,0.4652794897556305,0.44564163766126225,0.5365341901779175,204.87985229492188
1_20251031_Pluto_spont_1/training-data/labels/batch03,img006774.png,False,0.5352446436882019,0.641001041652113,0.1916874647140503,273.1413879394531
1_20251031_Pluto_spont_1/training-data/labels/batch03,img007308.png,False,0.8501988649368286,0.05132419334004188,0.45787519216537476,268.02081298828125
1_20251031_Pluto_spont_1/training-data/labels/batch03,img008116.png,False,0.7017579078674316,0.5995334534261507,0.33213871717453003,248.5862274169922
1_20251031_Pluto_spont_1/training-data/labels/batch03,img015287.png,False,0.3468015491962433,0.38912531220919266,0.4291537404060364,180.87542724609375
1_20251031_Pluto_spont_1/training-data/labels/batch03,img017758.png,False,0.3336123526096344,0.5197734603226895,0.4900251030921936,189.5240478515625
1_20251031_Pluto_spont_1/training-data/labels/batch03,img018770.png,False,0.7743997573852539,0.05138679263376109,0.6202948093414307,168.05789184570312
1_20251031_Pluto_spont_1/training-data/labels/batch03,img019938.png,False,1.0764108896255493,0.1946147173643674,0.48170140385627747,181.287841796875
1_20251031_Pluto_spont_1/training-data/labels/batch03,img023057.png,False,0.9515897631645203,0.02186081638741778,0.7438366413116455,235.4012908935547
1_20251031_Pluto_spont_1/training-data/labels/batch03,img025902.png,False,0.7009193897247314,0.052429705257085714,0.5937654972076416,178.86245727539062
1_20251031_Pluto_spont_1/training-data/labels/batch03,img029840.png,False,0.8544796109199524,0.04410469786092631,0.34357932209968567,187.9670867919922
1_20251031_Pluto_spont_1/training-data/labels/batch03,img030669.png,False,0.7870052456855774,0.04400765647007837,0.6790924072265625,170.34173583984375
1_20251031_Pluto_spont_1/training-data/labels/batch03,img039305.png,False,0.9565097093582153,0.09577738245118071,0.5649299025535583,195.3562469482422
1_20251031_Pluto_spont_1/training-data/labels/batch03,img045216.png,False,0.5951247811317444,0.12247175504387978,0.330086886882782,140.69802856445312
1_20251031_Pluto_spont_1/training-data/labels/batch03,img050719.png,True,0.9757917523384094,3.3231087235165693,0.1996571570634842,77.53924560546875
1_20251031_Pluto_spont_1/training-data/labels/batch04,img001956.png,False,1.0002052783966064,0.05990649000436696,0.39628365635871887,241.58258056640625
1_20251031_Pluto_spont_1/training-data/labels/batch04,img002402.png,False,1.0699903964996338,0.039275083100431624,0.5835062265396118,193.69329833984375
1_20251031_Pluto_spont_1/training-data/labels/batch04,img005094.png,False,0.9210763573646545,0.05535400291372627,0.5705773234367371,206.66390991210938
1_20251031_Pluto_spont_1/training-data/labels/batch04,img005977.png,False,0.8954812288284302,0.033334799738809665,0.702021598815918,229.3498992919922
1_20251031_Pluto_spont_1/training-data/labels/batch04,img006878.png,False,0.9243589043617249,0.049032500572899464,0.25272831320762634,271.4753112792969
1_20251031_Pluto_spont_1/training-data/labels/batch04,img012399.png,False,0.8115993738174438,0.017377193645397675,0.40808284282684326,175.46905517578125
1_20251031_Pluto_spont_1/training-data/labels/batch04,img017669.png,False,0.8868287801742554,0.10527960737000192,0.6638016104698181,189.54522705078125
1_20251031_Pluto_spont_1/training-data/labels/batch04,img018318.png,False,0.6873222589492798,0.07009810967348333,0.6744668483734131,153.44796752929688
1_20251031_Pluto_spont_1/training-data/labels/batch04,img018910.png,False,0.9730128049850464,0.13607789048582586,0.40135735273361206,178.03298950195312
1_20251031_Pluto_spont_1/training-data/labels/batch04,img021610.png,False,0.8606123328208923,0.0679010859999131,0.7846810221672058,267.6751403808594
1_20251031_Pluto_spont_1/training-data/labels/batch04,img034501.png,False,0.9512318968772888,0.042308270559220845,0.6041575074195862,244.51458740234375
1_20251031_Pluto_spont_1/training-data/labels/batch04,img035164.png,False,1.7315003871917725,1.1618690612452145,0.17048600316047668,108.36156463623047
1_20251031_Pluto_spont_1/training-data/labels/batch04,img038829.png,False,0.9589296579360962,0.05073605125148053,0.673693060874939,241.282958984375
1_20251031_Pluto_spont_1/training-data/labels/batch04,img039838.png,False,0.8293630480766296,0.05962419377199369,0.47839561104774475,178.80593872070312
1_20251031_Pluto_spont_1/training-data/labels/batch04,img047624.png,False,0.9102764129638672,0.06987830909614313,0.5492871403694153,199.59274291992188
1_20251031_Pluto_spont_1/training-data/labels/batch04,img047710.png,False,0.8877909779548645,0.05078730485844363,0.5143126249313354,201.91114807128906
1_20251031_Pluto_spont_1/training-data/labels/batch04,img050649.png,False,0.8666957020759583,0.0089004012116181,0.38338950276374817,178.88552856445312
1_20251031_Pluto_spont_1/training-data/labels/batch04,img051591.png,True,0.6438871026039124,0.17724803872057016,0.06190027296543121,375.1776123046875
1_20251031_Pluto_spont_1/training-data/labels/batch04,img051918.png,False,0.8270092010498047,0.11958128782044654,0.3545013964176178,139.3374786376953
1_20251031_Pluto_spont_1/training-data/labels/batch04,img053490.png,False,0.7953158020973206,0.019438901346491226,0.35441842675209045,172.3470916748047
1_20251031_Pluto_spont_1/training-data/labels/batch05,img000034.png,False,0.9899621605873108,0.16427564198522532,0.23334947228431702,260.1404724121094
1_20251031_Pluto_spont_1/training-data/labels/batch05,img002476.png,False,1.1160547733306885,0.07755041743394832,0.6354040503501892,191.70460510253906
1_20251031_Pluto_spont_1/training-data/labels/batch05,img015562.png,False,1.0693475008010864,0.17446385950081078,0.619613766670227,177.48385620117188
1_20251031_Pluto_spont_1/training-data/labels/batch05,img016013.png,False,0.33828005194664,0.40289193538394946,0.41803669929504395,175.3367462158203
1_20251031_Pluto_spont_1/training-data/labels/batch05,img017476.png,False,1.0895620584487915,0.11947592084178187,0.6280601620674133,189.12228393554688
1_20251031_Pluto_spont_1/training-data/labels/batch05,img018208.png,False,0.8671088218688965,0.07781178432159727,0.45274674892425537,118.06033325195312
1_20251031_Pluto_spont_1/training-data/labels/batch05,img020449.png,False,0.916532576084137,0.02251423029875386,0.8092976212501526,271.1366271972656
1_20251031_Pluto_spont_1/training-data/labels/batch05,img020580.png,False,0.8616077303886414,0.03870434946725313,0.8585551977157593,265.3937683105469
1_20251031_Pluto_spont_1/training-data/labels/batch05,img021999.png,False,0.9540649056434631,0.0493492955626041,0.5185761451721191,252.8130340576172
1_20251031_Pluto_spont_1/training-data/labels/batch05,img024107.png,False,0.9374457001686096,0.2413053372477287,0.48397234082221985,155.0545196533203
1_20251031_Pluto_spont_1/training-data/labels/batch05,img032325.png,False,0.8818451762199402,0.12209541867646066,0.3639445900917053,187.20655822753906
1_20251031_Pluto_spont_1/training-data/labels/batch05,img034372.png,False,0.8927780389785767,0.09964239652804115,0.6382012963294983,240.7976531982422
1_20251031_Pluto_spont_1/training-data/labels/batch05,img034754.png,False,0.8005983829498291,0.09780948667258017,0.46570539474487305,210.51898193359375
1_20251031_Pluto_spont_1/training-data/labels/batch05,img036686.png,False,0.7486425042152405,0.03327362485884699,0.5039148926734924,178.12200927734375
1_20251031_Pluto_spont_1/training-data/labels/batch05,img037174.png,False,1.0221043825149536,0.1773076287957405,0.41263940930366516,181.40562438964844
1_20251031_Pluto_spont_1/training-data/labels/batch05,img037328.png,False,0.9316173791885376,0.12094574533007746,0.518852949142456,179.3296356201172
1_20251031_Pluto_spont_1/training-data/labels/batch05,img040546.png,False,1.0637147426605225,0.1821486932565323,0.422973096370697,186.178466796875
1_20251031_Pluto_spont_1/training-data/labels/batch05,img047132.png,True,1.1885879039764404,0.7826442239930164,0.1152794137597084,273.8211669921875
1_20251031_Pluto_spont_1/training-data/labels/batch05,img050895.png,False,0.850568413734436,0.041248535753793655,0.5133980512619019,240.37875366210938
1_20251031_Pluto_spont_1/training-data/labels/batch05,img056474.png,False,0.6613234281539917,0.07638045019708088,0.5442054867744446,146.3087921142578
1_20251031_Pluto_spont_1/training-data/labels/batch06,img000138.png,False,0.8318192656304114,0.21093435599435947,0.2723643481731415,253.3878871184482
1_20251031_Pluto_spont_1/training-data/labels/batch06,img002820.png,False,1.0052277486372436,0.08646963290994734,0.6425758004188538,201.6162215158291
1_20251031_Pluto_spont_1/training-data/labels/batch06,img004165.png,True,1.1923836871684335,0.11715915689806203,0.31751903891563416,181.38299743221307
1_20251031_Pluto_spont_1/training-data/labels/batch06,img007221.png,False,0.9131872933751528,0.009675990363659731,0.6221645474433899,275.3770953375053
1_20251031_Pluto_spont_1/training-data/labels/batch06,img012867.png,False,0.7881592346877151,0.026527225410530913,0.528379499912262,178.9810517705089
1_20251031_Pluto_spont_1/training-data/labels/batch06,img016313.png,False,0.8267301755164254,0.029753075020232472,0.5652570128440857,177.80370665940603
1_20251031_Pluto_spont_1/training-data/labels/batch06,img016903.png,True,1.059649146809302,0.19621542882236104,0.5449457764625549,173.62746405537322
